선수명,생년월일,출신교,출신,연도,팀명,타율,경기,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,삼진,병살,실책
조현,1976년 10월 04일,신일고,한국,1998,해태,0.167,13,18,1,3,0,0,0,3,1,0,0,0,0,6,1,0
조현,1974년 10월 17일,배명고-건국대,한국,1999,LG,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
조현,1976년 10월 04일,신일고,한국,2002,한화,0.2,6,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0
조현수,1979년 06월 27일,북일고-경희대,한국,2002,한화,0.256,33,43,4,11,0,0,1,14,4,0,0,3,1,10,2,0
조현수,1979년 06월 27일,북일고-경희대,한국,2003,한화,0.247,96,239,25,59,14,0,5,88,20,1,2,17,11,57,2,0
조현수,1979년 06월 27일,북일고-경희대,한국,2004,한화,0.257,92,179,18,46,10,0,0,56,22,1,1,10,8,36,4,1
조현수,1979년 06월 27일,북일고-경희대,한국,2005,한화,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
조호,1957년 09월 22일,성균관대,한국,1982,MBC,0.212,45,52,8,11,2,0,0,13,4,4,2,6,5,11,1,10
조호,1957년 09월 22일,성균관대,한국,1983,MBC,0.375,9,8,2,3,0,0,0,3,1,0,0,1,0,3,0,1
조호,1957년 09월 22일,성균관대,한국,1985,OB,0.167,19,6,1,1,0,0,0,1,0,0,0,0,0,2,0,4
조홍준,1977년 04월 27일,광주상고-중앙대,한국,2000,해태,0.114,27,35,3,4,1,0,1,8,3,0,0,2,1,18,2,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,1996,한화,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,1997,한화,0.417,5,12,4,5,0,1,0,7,2,0,0,0,1,4,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,1998,한화,0.267,46,30,6,8,2,0,0,10,1,0,0,1,1,12,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,1999,한화,0.111,19,9,1,1,0,0,0,1,0,0,1,0,0,7,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2000,한화,0.182,16,11,0,2,0,0,0,2,0,0,0,1,0,6,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2001,한화,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2002,한화,0.238,24,21,2,5,3,1,0,10,2,0,0,0,0,6,1,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2003,롯데,0.178,36,73,11,13,9,0,1,25,8,2,1,4,2,23,0,2
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2004,롯데,0,10,7,0,0,0,0,0,0,2,0,0,1,0,2,0,0
조효상,1974년 01월 26일,북일고-성균관대-한화,한국,2005,롯데,0.179,38,39,6,7,2,0,0,9,2,0,0,3,1,12,0,0
조흥운,1954년 08월 13일,건국대,한국,1982,삼미,0.284,79,299,43,85,16,4,4,121,35,44,12,24,0,28,4,11
조흥운,1954년 08월 13일,건국대,한국,1983,삼미,0.236,80,254,24,60,9,4,0,77,27,11,6,16,1,32,4,3
조흥운,1954년 08월 13일,건국대,한국,1984,삼미,0.206,46,126,17,26,6,0,1,35,6,7,4,9,1,26,1,1
조흥운,1954년 08월 13일,건국대,한국,1985,청보,0.178,59,90,13,16,2,0,0,18,3,7,6,10,0,17,2,6
조흥운,1954년 08월 13일,건국대,한국,1986,청보,0,18,5,3,0,0,0,0,0,0,0,1,0,0,2,0,0
존갈,1978년 04월 02일,미국 스탠포드대,미국,2006,롯데,0.243,43,107,10,26,6,0,0,32,10,0,2,15,0,12,7,2
주경업,1968년 09월 02일,고려대,한국,1991,태평양,0.268,15,41,3,11,2,0,0,13,3,0,0,4,0,5,1,0
주경업,1968년 09월 02일,고려대,한국,1992,태평양,0.157,31,51,5,8,1,0,0,9,5,1,0,0,0,1,0,0
주경업,1968년 09월 02일,고려대,한국,1993,태평양,0.167,12,18,1,3,0,0,0,3,0,0,0,1,0,4,0,0
주창훈,1981년 12월 17일,광주상고-원광대,한국,2005,KIA,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0
지승준,1977년 06월 07일,부천고,한국,1998,해태,0.256,44,43,5,11,0,0,0,11,4,1,0,3,0,5,2,1
지승준,1977년 06월 07일,부천고,한국,1999,해태,0.182,16,11,3,2,0,0,0,2,0,0,0,1,0,3,0,0
지윤석,1974년 04월 03일,광주상고,한국,1994,해태,0.333,4,6,1,2,0,0,0,2,0,0,0,0,0,2,0,0
지화동,1967년 01월 20일,동국대,한국,1990,빙그레,0.125,46,32,12,4,1,0,0,5,2,5,0,2,0,6,1,2
지화동,1967년 01월 20일,동국대,한국,1991,빙그레,0.122,66,74,17,9,3,0,0,12,2,5,2,4,0,12,3,3
지화동,1967년 01월 20일,동국대,한국,1992,빙그레,0.23,122,356,40,82,15,2,2,107,36,9,6,27,3,59,5,20
지화동,1967년 01월 20일,동국대,한국,1993,빙그레,0.228,113,267,27,61,12,0,1,76,19,14,7,23,1,44,7,11
지화동,1967년 01월 20일,동국대,한국,1994,한화,0.143,57,77,8,11,1,0,0,12,9,3,6,1,0,11,0,5
지화선,1970년 05월 10일,동아대,한국,1993,빙그레,0.277,115,303,27,84,14,2,1,105,21,5,6,22,3,23,4,4
지화선,1970년 05월 10일,동아대,한국,1994,한화,0.19,13,21,1,4,0,0,0,4,2,2,0,2,0,4,0,0
지화선,1970년 05월 10일,동아대,한국,1995,태평양,0.257,70,175,23,45,13,2,0,62,17,3,2,13,1,37,1,4
지화선,1970년 05월 10일,동아대,한국,1996,현대,0.222,24,36,4,8,2,0,1,13,2,2,1,3,0,7,0,0
지화선,1970년 05월 10일,동아대,한국,1997,현대,0.364,7,11,2,4,0,0,0,4,0,0,0,1,0,0,0,0
진상봉,1965년 04월 06일,경성대,한국,1990,빙그레,0.282,35,39,5,11,4,0,0,15,5,2,1,3,1,10,0,0
진상봉,1965년 04월 06일,경성대,한국,1991,빙그레,0.185,54,92,17,17,1,1,5,35,10,5,1,11,5,21,1,0
진상봉,1965년 04월 06일,경성대,한국,1992,빙그레,0.23,67,122,25,28,5,0,5,48,16,1,1,29,4,22,6,2
진상봉,1965년 04월 06일,경성대,한국,1993,빙그레,0.279,100,290,41,81,10,2,10,125,39,2,3,42,13,45,10,2
진상봉,1965년 04월 06일,경성대,한국,1994,한화,0.233,90,189,22,44,7,1,5,68,27,2,3,27,5,47,4,1
진상봉,1965년 04월 06일,경성대,한국,1995,한화,0.143,9,7,2,1,1,0,0,2,0,0,1,2,0,1,1,0
진상봉,1965년 04월 06일,경성대,한국,1996,쌍방울,0.254,37,67,4,17,2,0,2,25,8,0,2,13,0,10,3,1
진상봉,1965년 04월 06일,경성대,한국,1997,쌍방울,0,7,7,1,0,0,0,0,0,0,0,0,2,0,3,0,0
진정민,1977년 05월 18일,전주고,한국,1996,쌍방울,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
진정필,1966년 02월 10일,북일고-고려대,한국,1991,빙그레,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1982,롯데,0.251,68,207,22,52,8,0,2,66,19,7,3,19,2,34,3,12
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1983,MBC,0.167,43,96,7,16,2,0,0,18,1,2,1,6,3,11,6,6
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1984,MBC,0.21,60,119,8,25,3,0,0,28,9,1,1,10,1,19,5,9
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1985,MBC,0.219,64,151,13,33,2,0,4,47,20,1,0,14,0,22,2,7
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1986,MBC,0.222,54,108,10,24,4,1,1,33,8,0,2,12,4,21,3,9
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1987,MBC,0.212,53,85,3,18,4,0,0,22,4,0,0,6,0,14,1,6
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1988,MBC,0.25,14,36,4,9,1,0,1,13,4,0,0,0,0,6,2,0
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1989,MBC,0.198,62,131,14,26,1,2,1,34,18,1,0,12,0,23,6,8
차동열,1956년 01월 17일,경남고-제일은행-롯데-MBC-LG,한국,1991,LG,0.148,14,27,3,4,0,0,0,4,1,0,0,1,0,3,1,2
차상욱,1972년 04월 07일,경성대,한국,1995,삼성,0.179,58,56,5,10,1,1,0,13,3,5,1,3,0,11,1,0
차상욱,1972년 04월 07일,경성대,한국,1996,삼성,0.152,29,33,4,5,0,0,0,5,2,2,2,7,2,9,1,1
차영석,1964년 10월 06일,한양대,한국,1988,롯데,0.2,11,10,2,2,0,0,0,2,0,0,0,0,0,2,0,0
차영석,1964년 10월 06일,한양대,한국,1989,롯데,0,15,11,0,0,0,0,0,0,1,0,0,4,0,2,0,0
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1982,해태,0.259,76,282,46,73,9,1,1,87,12,32,10,31,3,20,3,5
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1983,해태,0.266,82,229,20,61,6,2,1,74,23,16,11,13,2,17,3,7
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1984,해태,0.204,69,162,16,33,3,1,0,38,12,11,6,15,1,24,2,11
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1985,해태,0.239,106,238,21,57,7,0,0,64,12,13,5,11,1,21,6,7
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1986,해태,0.199,85,176,18,35,4,0,0,39,3,3,5,9,1,9,5,8
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1987,해태,0.2,39,70,9,14,4,0,0,18,6,5,1,5,1,3,4,3
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1988,해태,0.214,54,70,6,15,0,0,0,15,5,0,3,6,2,6,1,3
차영화,1957년 06월 27일,서림초-전남중-광주제일고-동신전문대-해태,한국,1989,해태,0.222,15,9,0,2,0,0,0,2,2,0,1,0,0,0,1,2
차정국,1976년 08월 07일,군산상고-경성대,한국,2000,롯데,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,1999,현대,0.2,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2001,현대,0.214,59,42,8,9,0,0,1,12,5,1,0,4,1,12,1,3
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2002,현대,0.228,100,184,24,42,7,0,3,58,15,0,2,13,12,36,2,8
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2003,현대,0.241,90,137,18,33,8,0,3,50,16,0,0,7,6,31,3,7
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2004,현대,0.275,128,327,40,90,19,0,4,121,34,4,4,22,14,55,6,12
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2005,현대,0.237,106,342,45,81,10,1,9,120,36,1,8,25,19,40,6,17
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2006,현대,0.212,97,222,25,47,9,0,2,62,19,1,2,12,7,28,7,7
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2007,SK,0.163,23,43,3,7,1,0,0,8,2,0,0,3,0,8,0,3
채종국,1975년 10월 24일,동삼초-대신중-경남상고-연세대-현대-SK-LG,한국,2008,LG,0.195,55,41,6,8,0,0,0,8,1,1,0,2,0,3,2,2
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2000,SK,0.247,132,457,55,113,22,5,8,169,52,5,8,35,9,59,10,2
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2001,SK,0.255,117,396,54,101,15,0,8,140,38,6,9,46,7,49,8,2
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2002,SK,0.291,127,478,79,139,19,2,17,213,68,10,9,47,18,70,17,1
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2003,SK,0.242,94,223,20,54,10,0,3,73,15,0,0,11,6,34,5,2
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2004,SK,0.293,104,321,48,94,21,2,7,140,43,2,5,33,11,44,9,0
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2005,SK,0.556,8,9,4,5,1,0,0,6,1,0,0,2,0,1,0,0
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2008,KIA,0.197,70,147,13,29,3,1,4,46,16,2,1,11,4,33,4,1
채종범,1977년 12월 03일,용지초-마산동중-마산고-연세대-SK-KIA,한국,2010,KIA,0.234,29,77,6,18,3,0,3,30,13,0,1,6,1,15,1,0
천보성,1953년 06월 11일,경북고-한양대-삼성,한국,1982,삼성,0.267,36,90,13,24,6,0,0,30,10,2,0,10,1,9,2,5
천보성,1953년 06월 11일,경북고-한양대-삼성,한국,1983,삼성,0.247,71,174,23,43,8,1,6,71,25,3,1,16,1,17,2,4
천보성,1953년 06월 11일,경북고-한양대-삼성,한국,1984,삼성,0.217,64,180,20,39,8,0,2,53,20,5,4,21,0,15,3,3
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2000,LG,0.246,95,142,12,35,4,1,3,50,13,1,0,9,0,28,3,0
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2001,LG,0,12,12,2,0,0,0,0,0,0,0,0,0,0,7,0,0
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2002,두산,0.274,126,369,69,101,18,1,13,160,47,15,7,26,6,66,5,0
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2003,두산,0.297,115,313,44,93,16,2,4,125,28,10,4,20,1,56,4,2
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2004,두산,0.278,126,436,49,121,16,4,5,160,58,14,8,34,4,67,7,6
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2005,두산,0.262,102,332,41,87,17,2,3,117,38,11,4,32,6,33,6,3
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2006,롯데,0.209,86,196,14,41,6,0,2,53,11,2,2,12,2,32,2,1
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2007,롯데,0.216,36,74,3,16,5,1,0,23,6,0,0,9,0,13,1,1
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2008,KIA,0.291,65,127,18,37,10,1,1,52,15,2,0,12,1,13,3,1
최경환,1972년 05월 12일,남부초-성남중-성남고-경희대-LG-두산-롯데-KIA,한국,2009,KIA,0.243,47,74,14,18,3,0,1,24,6,4,0,10,0,18,2,0
최계영,1963년 09월 03일,부산고-건국대,한국,1986,롯데,0.23,66,61,9,14,4,0,0,18,4,1,1,6,0,4,2,0
최계영,1963년 09월 03일,부산고-건국대,한국,1987,롯데,0.214,84,168,23,36,7,2,1,50,17,8,3,21,1,17,4,1
최계영,1963년 09월 03일,부산고-건국대,한국,1988,롯데,0.302,97,242,43,73,8,3,2,93,29,14,12,36,3,19,4,2
최계영,1963년 09월 03일,부산고-건국대,한국,1989,롯데,0.241,105,316,45,76,9,2,1,92,21,15,8,47,2,31,7,0
최계영,1963년 09월 03일,부산고-건국대,한국,1990,롯데,0.263,98,323,34,85,12,7,1,114,21,12,6,40,3,29,4,3
최계영,1963년 09월 03일,부산고-건국대,한국,1991,롯데,0.24,64,146,18,35,7,0,1,45,9,4,1,15,3,13,6,1
최계영,1963년 09월 03일,부산고-건국대,한국,1992,롯데,0.29,39,69,8,20,1,0,1,24,9,2,2,5,0,3,1,1
최계영,1963년 09월 03일,부산고-건국대,한국,1993,롯데,0.182,40,66,7,12,6,1,0,20,7,1,0,5,1,2,1,1
최광묵,1960년 01월 01일,인천고-인하대,한국,1986,청보,0.167,23,18,2,3,0,0,0,3,0,0,0,1,0,2,0,0
최광천,1967년 10월 28일,원광대,한국,1990,태평양,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
최규하,1970년 10월 10일,고려대,한국,1993,LG,0.176,17,17,2,3,1,0,0,4,1,1,0,2,0,7,0,0
최규하,1970년 10월 10일,고려대,한국,1994,LG,0.111,20,18,3,2,0,0,0,2,0,0,1,0,0,4,0,1
최규하,1970년 10월 10일,고려대,한국,1996,LG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,1996,OB,0.163,53,80,11,13,4,1,1,22,6,3,0,6,1,6,1,8
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,1997,OB,0.233,75,129,14,30,2,1,1,37,10,3,2,5,3,23,1,7
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,1998,OB,0.16,18,25,1,4,1,0,0,5,0,0,0,2,0,1,1,0
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,1999,롯데,0.284,95,190,32,54,13,1,5,84,19,3,4,13,3,25,3,7
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2000,롯데,0.243,122,338,44,82,14,2,7,121,37,10,2,24,6,52,6,7
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2001,롯데,0.304,127,385,54,117,16,2,7,158,47,8,5,40,7,52,6,8
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2002,롯데,0.285,123,383,34,109,22,4,8,163,50,1,4,27,3,44,9,11
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2003,롯데,0.294,119,347,33,102,20,2,2,132,41,6,5,34,4,27,1,5
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2004,롯데,0.272,108,327,39,89,16,2,2,115,32,7,6,25,10,40,2,1
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2005,롯데,0.192,94,177,15,34,7,1,0,43,10,3,1,13,9,29,5,2
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2007,롯데,0.22,58,59,11,13,3,0,0,16,5,1,0,7,0,7,2,0
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2008,롯데,0.225,29,40,2,9,0,1,0,11,3,0,1,2,1,4,3,0
최기문,1973년 06월 10일,화곡초-충암중-충암고-원광대-OB-롯데,한국,2009,롯데,0.217,54,115,17,25,6,0,2,37,10,1,0,18,0,12,2,1
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2000,해태,0.4,6,5,1,2,1,0,0,3,0,0,0,1,0,2,0,0
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2001,LG,0.25,5,4,0,1,0,0,0,1,0,0,0,2,0,1,0,0
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2004,LG,0.161,16,31,3,5,0,0,1,8,4,0,0,4,0,11,1,0
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2005,LG,0.143,4,7,0,1,0,0,0,1,1,0,0,0,0,2,0,0
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2006,LG,0.256,83,250,23,64,15,2,4,95,33,4,0,27,2,53,5,8
최길성,1978년 02월 06일,중대초-배재중-배재고-연세대-해태-LG-롯데-SK,한국,2007,롯데,0.165,56,91,6,15,4,0,2,25,6,1,0,11,1,30,2,0
최달호,1969년 09월 02일,신일고,한국,1990,LG,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최달호,1969년 09월 02일,신일고,한국,1991,LG,0.196,24,51,1,10,3,0,1,16,3,1,1,4,1,15,1,3
최달호,1969년 09월 02일,신일고,한국,1992,LG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최덕현,1971년 07월 26일,경기상고,한국,1991,OB,0.222,9,9,1,2,1,0,0,3,2,0,0,0,0,0,0,0
최덕현,1971년 07월 26일,경기상고,한국,1992,OB,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최동락,1980년 12월 24일,청주기공고-인하대-KIA,한국,2003,KIA,0.143,26,14,1,2,0,0,0,2,0,1,1,1,0,7,0,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,1994,LG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,1996,LG,0.2,51,85,9,17,5,0,2,28,6,0,0,6,0,30,3,0
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,1997,LG,0.223,54,112,14,25,5,2,7,55,21,0,0,10,5,25,3,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,1998,LG,0.158,21,57,6,9,1,0,0,10,5,0,1,2,0,12,2,3
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,1999,LG,0.217,17,23,2,5,2,0,0,7,4,0,0,2,0,8,1,0
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2000,LG,0.256,29,43,5,11,1,1,2,20,7,0,0,3,0,13,0,2
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2001,LG,0.293,94,147,17,43,9,0,6,70,31,1,1,19,3,22,3,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2002,LG,0.243,106,268,28,65,13,0,4,90,31,3,1,26,0,59,6,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2003,LG,0.259,91,212,12,55,11,0,2,72,26,1,2,24,0,39,6,3
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2004,LG,0.257,123,381,49,98,22,0,15,165,57,1,1,23,2,51,15,6
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2005,LG,0.319,77,210,20,67,17,0,6,102,36,1,0,17,0,29,3,4
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2006,LG,0.19,54,100,5,19,2,0,1,24,13,0,0,7,1,21,5,3
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2007,LG,0.306,125,431,49,132,23,0,12,191,58,1,1,48,5,52,16,9
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2008,LG,0.265,110,381,32,101,15,0,14,158,62,0,3,31,9,62,16,4
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2009,LG,0.296,108,338,43,100,16,1,13,157,65,1,0,34,4,58,20,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2010,SK,0.204,56,108,13,22,2,0,3,33,13,0,1,8,2,14,4,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2011,SK,0.304,80,181,16,55,8,0,2,69,30,0,1,11,2,21,6,1
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2012,LG,0.278,94,252,20,70,8,0,1,81,37,0,1,26,3,29,6,5
최동수,1971년 09월 11일,봉천초-강남중-광영고-중앙대-LG-SK-LG,한국,2013,LG,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
최동연,1979년 09월 30일,대전고-상무,한국,2001,한화,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
최동창,1965년 06월 07일,세광고-성균관대,한국,1986,OB,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
최동창,1965년 06월 07일,세광고-성균관대,한국,1987,OB,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0
최동창,1965년 06월 07일,세광고-성균관대,한국,1988,OB,0.1,5,10,1,1,0,0,1,4,1,0,0,0,0,3,1,0
최동창,1965년 06월 07일,세광고-성균관대,한국,1989,OB,0.33,50,97,10,32,9,0,1,44,21,0,2,14,1,16,2,4
최동창,1965년 06월 07일,세광고-성균관대,한국,1990,OB,0.188,62,149,23,28,5,1,7,56,19,2,1,42,4,26,5,4
최동창,1965년 06월 07일,세광고-성균관대,한국,1991,OB,0.257,88,206,19,53,8,2,2,71,21,1,2,20,10,58,5,4
